atr42s3g02034,,nc476s4g01683,,agr8s7g00104,spo4s11g00722,,,,,,,,,,,,ase9s4g03135,,,,,,,,aco40s22g00049,,,,,,,,,,lc2s11g01417,,,,cm170s6g01092,,,,CdeChr18g00106,,CdeChr17g00419,,,,,vvi161s16g00144,,ive13g00155,gbi44s10g00709,sgi44s1g04761,afi61s3g00212,smo62s17g00152,ppa60s22g00143
atr42s3g02064,nc476s10g01196,,agr8s5g01761,agr8s7g00112,,,spo4s9g00547,,,,abr7s1g01798,abr7s2g01849,,da480s18g00542,,da480s18g00856,ase9s4g03128,,ase9s1g00858,,elg3s13g00422,elg3s15g00614,elg3s4g01205,elg3s11g00653,aco40s22g00054,aco40s24g00036,,,,,cs471s3g01864,,,,lc2s7g00271,,,cm170s3g01198,cm170s1g03280,,,,,,,,,vvi161s2g00924,,,ive8g00200,,gbi44s2g01340,sgi44s3g03884,afi61s27g00070,,
atr42s3g02072,nc476s12g01501,,,agr8s7g00123,spo4s11g00698,,,,,,,abr7s2g01840,,,da480s4g01574,da480s16g00087,,,ase9s1g01170,,,,elg3s4g01195,elg3s11g00648,,,,aco40s3g00989,aco40s8g00879,,,cs471s9g00684,,lc2s8g01594,,cm170s6g00614,,,,,,,CdeChr18g00100,,CdeChr17g00428,,,,,vvi161s16g00125,ive8g00213,ive13g00198,gbi44s9g00228,sgi44s9g00403,afi61s78g00006,smo62s13g00169,ppa60s21g00435
atr42s3g02091,nc476s10g01206,nc476s4g01662,agr8s5g01745,agr8s7g00129,,,,,,,,abr7s2g01828,,,,da480s18g00872,,,ase9s1g01147,ase9s8g01158,,,,elg3s11g00639,aco40s22g00062,aco40s24g00042,,,,,cs471s3g01847,,,,lc2s7g00284,,,cm170s3g02674,cm170s6g01114,CdeChr24g00287,,,,,,,,,,vvi161s16g00121,ive8g00216,,gbi44s3g02387,,afi61s130g00009,smo62s88g00080,ppa60s18g00105
atr42s3g02094,nc476s10g01211,nc476s4g01664,agr8s5g01742,agr8s7g00130,spo4s11g00692,,,,abr7s3g01627,abr7s5g00069,,abr7s2g01827,da480s1g00937,da480s11g00289,,da480s18g00876,ase9s4g03116,,,,,,,elg3s11g00635,,,,,aco40s8g00868,,cs471s6g01610,,,lc2s8g01586,lc2s11g01387,cm170s6g00612,,,cm170s1g03271,CdeChr24g00288,,,,CdeChr32g00569,,,,,,vvi161s16g00119,,ive13g00206,gbi44s1g01959,sgi44s2g02987,afi61s65g00013,smo62s36g00167,ppa60s1g01455
atr42s3g02095,nc476s12g01514,,agr8s5g01741,,spo4s11g00690,,,,,,abr7s1g01769,,,,da480s4g01586,,,,ase9s1g01137,,,,,,,,,,,,cs471s6g01608,,,,lc2s11g01385,,,cm170s3g02673,,,,,,,,,,,,vvi161s16g00118,ive8g00218,,gbi44s2g01284,sgi44s11g00790,afi61s371g00009,smo62s1g00379,ppa60s23g00411
atr42s3g02152,nc476s12g00383,nc476s4g01571,,agr8s7g00212,,,,,,,,abr7s2g01759,,,da480s4g01671,,,,,,,elg3s16g00576,elg3s4g01114,elg3s11g00581,,,,,aco40s8g00811,,cs471s6g01471,cs471s9g00785,,lc2s8g01482,,,,,,,,,,,,,,vvi161s2g00793,vvi161s15g00389,,,ive13g00333,gbi44s4g01593,sgi44s8g01318,afi61s330g00013,smo62s11g00389,ppa60s7g01022
atr42s3g02159,,nc476s4g01586,agr8s5g01596,,,,,,abr7s3g01581,,,,,,,da480s16g00176,ase9s4g02835,,ase9s1g02779,,,elg3s16g00448,,,,,,aco40s3g00912,,,cs471s6g01442,cs471s9g00806,,lc2s8g01508,lc2s11g01273,,,cm170s3g02223,cm170s6g01176,,,,,,,,,,vvi161s15g00405,,,ive13g00317,gbi44s12g01196,sgi44s2g02930,afi61s144g00011,smo62s71g00006,ppa60s3g01603
atr42s3g02189,nc476s12g01657,nc476s4g01588,,,spo4s11g00566,,,,,,,,,,,,,,ase9s1g02787,ase9s8g00449,,elg3s16g00453,,elg3s11g00567,,,,,aco40s8g00783,,,cs471s9g00817,afi49s2g00847,,,cm170s6g00557,,,cm170s6g01178,,,,,,,,,,vvi161s15g00410,,,ive13g00306,gbi44s10g01614,sgi44s9g02431,afi61s2g00037,smo62s41g00060,ppa60s24g00900
atr42s3g02216,,nc476s4g01595,,agr8s7g00240,,,,,abr7s3g01572,abr7s5g00117,,,da480s1g00897,da480s11g00226,,,,,ase9s1g02793,ase9s8g00459,,,,,,,,aco40s3g00908,,,,,,,lc2s11g01262,,,cm170s3g02226,cm170s6g01180,,,CdeChr19g00384,CdeChr34g00275,,,,,,vvi161s15g00420,,,ive13g00296,gbi44s6g00063,,afi61s5g00025,,ppa60s27g00380
atr42s3g02218,,nc476s4g01597,,agr8s7g00241,spo4s11g00553,,,,,,,,,,da480s4g01700,da480s16g00183,ase9s4g02821,,ase9s1g02795,,,,,elg3s11g00565,,,,,aco40s8g00780,,,,afi49s2g00880,,lc2s11g01259,,cm170s7g01714,cm170s3g02227,,,,,,CdeChr32g00521,,,,vvi161s2g00723,,,,ive13g00292,gbi44s7g00996,sgi44s5g00252,afi61s24g00036,smo62s72g00111,ppa60s18g00476
atr42s3g02219,,nc476s4g01598,,agr8s7g00242,spo4s11g00552,,,,,,,,,,da480s4g01701,da480s16g00184,,,ase9s1g02796,,,,,,,,,,aco40s8g00779,,,,afi49s2g00879,,lc2s11g01258,,,,,,,,CdeChr34g00274,CdeChr32g00522,,,,vvi161s2g00716,vvi161s15g00422,,,ive13g00287,gbi44s12g00210,sgi44s2g03715,afi61s644g00002,smo62s24g00353,ppa60s9g00138
atr42s3g02259,,nc476s4g01628,,,,,,,,,abr7s1g01746,abr7s2g01805,,,,,,,,,,,,,,,,,,,,cs471s9g00716,,,,,,cm170s3g02656,cm170s6g01130,,,,,CdeChr32g00559,,,,vvi161s2g00850,,,ive8g00245,,gbi44s5g01047,,,,
atr42s3g02265,nc476s12g01570,,,agr8s7g00277,spo4s11g00537,,,,,,,,,,,,,,,,,,,,,,,,,,,cs471s9g00842,afi49s2g02787,lc2s8g01545,,,,,,,,,CdeChr34g00234,,,,,vvi161s2g00685,,,ive8g00255,ive13g00259,gbi44s4g01071,sgi44s3g03085,afi61s13g00124,smo62s114g00080,ppa60s23g00495
atr42s3g02445,nc476s1g01221,nc476s6g00453,,agr8s8g00181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lc2s1g01517,lc2s6g00370,cm170s3g00770,cm170s1g01859,,,CdeChr24g00403,CdeChr25g00219,,,,,,,vvi161s9g00192,vvi161s3g00006,,,ive2g00686,gbi44s6g00351,sgi44sHRSCAF_1g00222,afi61s174g00021,smo62s94g00086,ppa60s15g00351
atr42s3g02446,,nc476s6g00451,,,,,,,,,,,da480s17g00249,,,,,,,,,,,,,,,,,,,,,,lc2s6g00372,,cm170s1g01858,,,,,,,,,,,vvi161s9g00213,,,,ive2g00685,gbi44s12g00977,sgi44s11g02125,afi61s13g00152,smo62s33g00202,ppa60s3g00262
atr42s3g02449,,nc476s6g00450,,,,,spo4s3g00463,,abr7s4g00946,,,,da480s17g00248,da480s8g00340,,,,,,ase9s6g02353,,,,,aco40s7g00417,,,,,,,,,,,,,cm170s2g02412,,CdeChr15g00332,,,,,CdeChr17g00352,,,vvi161s18g00901,,,ive14g01230,ive2g00683,gbi44s11g00884,sgi44s6g03138,afi61s262g00023,smo62s21g00058,ppa60s8g00787
atr42s3g02472,,nc476s6g00844,,agr8s8g00161,,,,,abr7s4g00935,,,,da480s15g00506,,,,ase9s2g01159,,,,,elg3s6g00006,,,,aco40s9g00347,,,,,cs471s1g02010,,,lc2s1g01495,,,cm170s9g00675,,,,CdeChr16g00201,,,,,,,,,vvi161s13g00650,,ive2g00655,gbi44s1g02719,sgi44s11g01288,afi61s64g00100,smo62s31g00099,ppa60s14g00500
atr42s3g02517,,nc476s6g00862,,,,,,,,,,,,,,,,,,,elg3s1g01318,,,,aco40s7g00429,,,,,,,,,lc2s1g01464,,cm170s3g03027,,,,,,,,,,,,,vvi161s8g01088,,,ive2g00508,gbi44s8g00788,sgi44s11g02171,afi61s6g00104,smo62s30g00202,ppa60s7g00443
atr42s3g02518,,nc476s6g00868,,,,,,,,abr7s6g00917,,,,,,,,,,,elg3s1g01317,,,,aco40s7g00428,,,,,,cs471s1g01966,,afi49s1g00233,,,cm170s3g03069,,,,,,,,,,,,vvi161s6g01209,vvi161s8g01089,,,ive2g00511,gbi44s1g02829,sgi44s3g03374,afi61s195g00015,smo62s63g00104,ppa60s9g00225
atr42s3g02547,,nc476s6g00902,,,,,,,,,,,da480s15g00964,,da480s13g00829,,,,,,elg3s1g01291,,,,aco40s7g00442,,,,,,,,afi49s1g00248,,,,cm170s1g01863,cm170s2g02425,,,,,,,,,,vvi161s17g00622,,,ive14g01277,,gbi44s1g02767,sgi44s10g00984,afi61s6g00559,smo62s3g00349,ppa60s20g00835
atr42s3g02557,,nc476s6g00907,,,,,,,,,,,,,,,,,,,,,,,,,aco40s4g00455,,,,,,afi49s1g00253,,lc2s6g00357,,cm170s1g01866,,,,,,,,,,,vvi161s17g00620,,,ive14g01288,,gbi44s6g01172,sgi44s3g02721,afi61s49g00074,smo62s26g00312,ppa60s20g00873
atr42s3g02560,,nc476s6g00919,,,,,,,abr7s4g00632,,,,da480s15g00959,,,,,,,,,,,,,,,,,,,,afi49s1g00258,,lc2s6g00355,,cm170s1g01869,,,,,,,,,,,vvi161s17g00618,,,ive14g01296,,gbi44s4g01496,sgi44s6g01840,afi61s48g00124,smo62s61g00015,ppa60s3g00269
atr42s3g02578,nc476s1g01251,,,,,,,spo4s9g00881,,,abr7s1g00816,,da480s15g00538,,,da480s19g00099,,,,,elg3s1g01262,,,,,,aco40s4g00437,,aco40s15g00092,,,,afi49s2g00923,,lc2s11g00554,cm170s3g02579,,,,CdeChr24g00411,CdeChr25g00196,,,,,,,vvi161s17g00595,vvi161s7g00065,,,ive2g00731,gbi44s3g01704,,,,
atr42s3g02580,,nc476s6g00785,,,,,,,,,,abr7s2g00888,,,da480s13g00800,,,,,,elg3s1g01261,,,,,aco40s9g00333,,,,,,,afi49s2g00922,,lc2s11g00553,cm170s3g02580,,,,,,,,,,,,,vvi161s7g00066,,,ive2g00733,gbi44s3g01701,,,smo62s7g00548,ppa60s18g00398
atr42s3g02620,nc476s1g01277,,agr8s4g01512,agr8s8g00240,,,,spo4s9g00874,abr7s4g00969,abr7s6g00951,,,da480s15g00553,,,da480s19g00084,ase9s2g00860,ase9s6g02063,,,elg3s1g01510,elg3s6g00135,elg3s3g01538,elg3s10g01009,aco40s7g00391,,,,,aco40s1g00065,,,,lc2s8g00422,,,cm170s6g01708,,cm170s7g00872,,,,CdeChr18g00150,,,CdeChr40g00120,,vvi161s5g00599,vvi161s7g00081,vvi161s14g00479,,ive2g00773,gbi44s2g01425,sgi44s5g01847,afi61s7g00359,smo62s144g00030,
atr42s3g02621,nc476s1g01278,,agr8s4g01511,,,,,,abr7s4g00971,,,,da480s15g00555,,,,,ase9s6g02062,,,elg3s1g01511,elg3s6g00136,elg3s3g01535,elg3s10g01007,,aco40s9g00324,,,aco40s15g00083,aco40s1g00063,,,,lc2s8g00424,lc2s11g00537,cm170s3g02588,cm170s6g01715,,,,,,,CdeChr5g00043,CdeChr17g00067,,,vvi161s5g00598,vvi161s7g00082,,,ive2g00780,gbi44s2g01519,sgi44s2g01359,afi61s6g00341,smo62s6g00328,ppa60s3g00258
atr42s3g02638,,nc476s6g00757,,agr8s8g00253,,spo4s3g00513,,,,abr7s6g00958,,,da480s15g00592,,,,,ase9s9g01400,,,elg3s1g01517,,,,aco40s7g00383,,,,,,cs471s1g02671,,afi49s2g00060,,lc2s11g00526,cm170s3g02597,,,,,,,,,,CdeChr40g00117,CdeChr41g00411,vvi161s5g00591,,,ive14g01164,,gbi44s7g00592,sgi44s11g02093,afi61s117g00019,smo62s67g00046,ppa60s17g00533
atr42s3g02654,,nc476s6g00746,agr8s4g01482,agr8s8g00263,,spo4s3g00503,spo4s1g01312,,abr7s4g00982,abr7s6g00964,,,da480s15g00602,da480s8g01182,,,,ase9s6g02047,,,elg3s1g01524,elg3s6g00145,,,aco40s7g00382,,,,,,cs471s1g02670,,afi49s2g00196,lc2s8g00465,lc2s11g00516,cm170s3g02601,cm170s6g01730,,,,,,CdeChr18g00157,CdeChr5g00049,CdeChr17g00071,,CdeChr41g00413,,vvi161s7g00104,vvi161s14g00497,ive14g01110,ive2g00822,gbi44s1g00396,,,,
atr42s3g02655,,nc476s6g00743,,agr8s8g00265,,,spo4s1g01313,,,,abr7s1g00787,,,,,,,,ase9s4g01645,,,,,elg3s10g01003,,,,,aco40s15g00074,,,,afi49s2g00197,lc2s8g00466,,,,,cm170s7g00848,CdeChr24g00426,,,,,,,,vvi161s5g00586,,,,ive2g00823,gbi44s11g01357,sgi44s11g01205,afi61s90g00034,smo62s8g00288,ppa60s7g01138
atr42s3g02663,,nc476s6g00739,,,,,,,,,,,,,,,,,,,,,,elg3s10g00995,,,,,,,cs471s5g00700,,,,lc2s11g00505,,cm170s6g01740,,,,,,,,,,,vvi161s5g00581,,,ive14g01103,,gbi44s6g00132,sgi44s3g03090,afi61s48g00077,smo62s5g00271,ppa60s3g00526
atr42s3g02667,nc476s1g01320,nc476s2g01256,agr8s4g01474,agr8s8g00275,,,,,abr7s4g00988,abr7s6g00971,,,da480s15g00609,,,,,ase9s6g02036,ase9s4g01651,,elg3s1g01530,elg3s6g00150,elg3s3g01555,elg3s10g00991,,aco40s9g00314,,,aco40s15g00068,,,cs471s4g00795,,lc2s8g00486,lc2s11g00490,cm170s3g02607,cm170s6g01746,,,CdeChr24g00428,CdeChr25g00186,,,CdeChr38g00383,,,CdeChr27g00412,vvi161s5g00574,vvi161s7g00112,,,ive2g00838,gbi44s7g00032,sgi44s1g00979,,,ppa60s15g00773
atr42s3g02668,,nc476s2g01255,agr8s4g01473,agr8s8g00276,,,,,abr7s4g00989,abr7s6g00973,,,da480s15g00610,,,,,ase9s6g02035,,,elg3s1g01531,elg3s6g00151,,,,aco40s9g00313,,,,,,,,lc2s8g00489,lc2s11g00488,,,,cm170s7g00831,CdeChr24g00429,CdeChr25g00185,,,,,,,vvi161s5g00573,,,ive14g01096,ive2g00840,gbi44s7g00336,sgi44sHRSCAF_1g00299,afi61s19g00127,smo62s129g00004,ppa60s22g00875
atr42s3g02709,nc476s1g01345,nc476s2g01229,,agr8s8g00305,,,,spo4s9g00915,,,,abr7s2g00846,,,da480s13g00841,da480s19g00056,,,,ase9s6g03282,,,elg3s3g01575,elg3s10g00981,,,,,aco40s15g00058,,,,,,,cm170s3g02621,,,,CdeChr24g00433,CdeChr25g00178,,,,,,,,vvi161s7g00133,,,ive2g00885,gbi44s10g00084,sgi44s3g00956,afi61s4g00094,smo62s30g00273,ppa60s5g00919
atr42s3g02715,,nc476s2g01227,agr8s2g00211,agr8s8g00306,,spo4s3g00169,,,,,abr7s1g00765,abr7s2g00840,,,,da480s19g00052,,,ase9s4g01678,ase9s6g03278,,,,elg3s10g00975,,,,,aco40s15g00057,,,,,lc2s8g00698,,,,,,,,,,,,,,vvi161s5g00539,,,,ive2g00891,gbi44s5g01052,sgi44s2g01962,afi61s8g00161,smo62s7g00307,ppa60s17g00904
atr42s3g02716,nc476s1g01350,,agr8s2g00210,,,spo4s3g00168,,spo4s9g00918,abr7s4g01003,abr7s6g00985,,,,,,,,ase9s6g02015,ase9s4g01681,,elg3s1g01548,,elg3s3g01612,,,aco40s9g00300,,,,aco40s1g00043,,cs471s4g00821,,lc2s8g00700,,,,,,CdeChr24g00434,,,,,,,,,vvi161s7g00137,,ive14g01079,,gbi44s1g03159,sgi44s1g04542,afi61s402g00004,smo62s76g00062,ppa60s7g00518
atr42s3g02724,nc476s1g01355,,,agr8s8g00309,,spo4s3g00164,,,,,abr7s1g00760,,,,,da480s19g00588,,,,ase9s6g03273,,,,elg3s10g00973,,,,,aco40s15g00054,,,,afi49s2g00249,,,,,,cm170s7g00932,,,,,,,,,,vvi161s7g00151,,,ive2g00896,gbi44s10g00430,sgi44s8g03343,afi61s22g00157,,ppa60s20g00400
atr42s3g02725,nc476s1g01358,,,agr8s8g00312,spo4s7g00037,,,spo4s9g00922,abr7s4g01004,,,,,,,da480s19g00589,,,ase9s4g01693,ase9s6g03266,,elg3s6g00164,,elg3s10g00972,aco40s7g00373,aco40s9g00299,,,aco40s15g00053,aco40s1g00040,,,afi49s2g00250,,,,,,cm170s7g00944,,,,,CdeChr38g00373,,CdeChr40g00107,,vvi161s5g00534,,,ive14g01070,ive2g00902,gbi44s1g02002,sgi44s3g03775,afi61s59g00070,,
atr42s3g02741,nc476s1g01383,,,agr8s8g00320,,,spo4s1g01280,,,,,abr7s2g00832,,,da480s13g00846,,,,,ase9s6g03263,,,elg3s3g01621,,,,,,aco40s15g00049,,,cs471s4g00854,afi49s2g00263,lc2s8g00035,,,,,cm170s7g00934,,,,,,,,,,vvi161s7g00157,,,ive2g00917,,,afi61s61g00094,smo62s4g00376,ppa60s22g00245
atr42s3g02744,,nc476s2g01204,,agr8s8g00322,,spo4s3g00161,,,,,,,da480s15g00658,da480s8g01202,,,ase9s2g00810,,,,,elg3s6g00169,,,aco40s7g00367,aco40s9g00295,,,,,,cs471s4g00856,,lc2s8g00043,,,,,,,CdeChr25g00172,,,,,,,,vvi161s7g00158,vvi161s14g00395,ive14g01066,,gbi44s4g02015,sgi44s6g03571,afi61s27g00100,smo62s37g00152,ppa60s2g01299
atr42s3g02749,,nc476s2g01202,agr8s2g00203,,,spo4s3g00159,,,,,abr7s1g00755,abr7s2g00830,,,,da480s19g00594,,,ase9s4g01699,ase9s6g03260,,,elg3s3g01623,elg3s10g00967,,,,,aco40s15g00047,,,cs471s4g00872,,,,cm170s4g00675,,,cm170s7g00930,,,,,CdeChr38g00370,,,CdeChr27g00395,vvi161s5g00527,vvi161s7g00159,,ive14g01062,,gbi44s7g00406,sgi44s2g02965,afi61s3g00031,smo62s24g00300,ppa60s1g00146
atr42s3g02750,,nc476s2g01201,agr8s2g00202,,,,,,,,,,,da480s8g01203,,,,ase9s6g02002,,,elg3s1g01568,,,,aco40s7g00366,,,,,,,cs471s4g00874,afi49s2g00271,lc2s8g00042,,,,,cm170s7g00929,,,,,,,,,vvi161s5g00525,,,ive14g01061,,gbi44s7g00155,,afi61s117g00051,smo62s101g00088,ppa60s17g00076
atr42s3g02752,,nc476s2g01194,,agr8s8g00324,,spo4s3g00158,,,,abr7s6g00991,,,da480s15g00663,,,,,ase9s6g01994,,,elg3s1g01569,,,,,,aco40s4g00429,,,,,cs471s4g00877,afi49s2g00276,lc2s8g00024,,,,,cm170s7g00927,,,,,,,,,,,vvi161s14g00397,ive14g01060,,gbi44s7g00160,,afi61s233g00026,smo62s7g00053,ppa60s18g00313
atr42s3g02753,,nc476s2g01193,agr8s2g00199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cs471s4g00878,afi49s2g00277,lc2s8g00023,,cm170s4g00674,cm170s5g01367,,,,,,,,,,,,,vvi161s14g00399,ive14g01059,,gbi44s7g00162,sgi44s1g01744,,smo62s7g00155,ppa60s22g00498
atr42s3g02755,nc476s1g01401,nc476s2g01191,agr8s2g00198,,,spo4s3g00157,,,abr7s4g01012,abr7s6g00996,,abr7s2g00828,,da480s8g01204,,,,,ase9s4g01700,,,elg3s6g00171,elg3s3g01625,elg3s10g00965,aco40s7g00364,,,,aco40s15g00046,,,cs471s4g00896,afi49s2g00279,lc2s8g00021,,cm170s4g00671,,,,,,,,,,CdeChr40g00102,,,vvi161s7g00161,,ive14g01050,ive2g00938,gbi44s7g00488,,,,
atr42s3g02756,nc476s1g01402,,agr8s2g00197,agr8s8g00325,,spo4s3g00152,spo4s1g01281,,abr7s4g01013,,,,da480s15g00665,da480s8g01205,,,ase9s2g00808,ase9s6g01990,,,elg3s1g01573,elg3s6g00172,,,aco40s7g00362,aco40s9g00294,aco40s4g00428,,,,,cs471s4g00897,afi49s2g00280,lc2s8g00020,,cm170s4g00664,,,cm170s7g00924,,,,,,,,,,,vvi161s14g00402,,ive2g00942,gbi44s3g01736,sgi44s10g01234,afi61s6g00323,smo62s180g00012,ppa60s17g00133
atr42s3g02760,,nc476s2g01189,,agr8s8g00328,,spo4s3g00151,,,,abr7s6g00998,,,da480s15g00670,,,,,ase9s6g01989,,,elg3s1g01574,,,,aco40s7g00361,,,,,,,cs471s4g00898,afi49s2g00282,,,cm170s4g00663,,,,CdeChr24g00440,,,,,,,,,vvi161s7g00162,,,ive2g00943,gbi44s4g00287,sgi44s2g01354,afi61s45g00166,smo62s84g00106,ppa60s8g00324
atr42s3g02761,nc476s1g01405,nc476s2g01188,,,,,,spo4s9g00927,abr7s4g01014,abr7s6g00999,abr7s1g00750,,da480s15g00672,,,da480s19g00695,,ase9s6g01988,,ase9s6g03257,,,,,aco40s7g00360,,aco40s4g00427,,aco40s15g00045,aco40s1g00035,,cs471s4g00900,afi49s2g00287,lc2s8g00018,,,,,cm170s7g00923,,,,,CdeChr38g00368,,,,,vvi161s7g00163,,,ive2g00944,gbi44s1g00809,sgi44s8g00050,afi61s4g00088,smo62s55g00199,ppa60s3g01620
atr42s3g02800,nc476s1g01436,nc476s2g01164,,,spo4s7g00053,spo4s3g00122,,,,,abr7s1g00735,abr7s2g00814,,,da480s13g00902,,,,,,,,elg3s3g01640,elg3s10g00951,,,,,aco40s15g00033,,,,afi49s2g00322,,lc2s11g00093,,,,cm170s7g00959,CdeChr24g00448,CdeChr25g00159,,,,,,,,,vvi161s14g00418,ive14g01036,ive2g00980,gbi44s1g02419,sgi44s10g03047,afi61s114g00052,smo62s20g00123,ppa60s18g00175
atr42s3g02803,nc476s1g01437,nc476s2g01163,,agr8s8g00148,,,,,,,abr7s1g00734,abr7s2g00813,,,da480s13g00903,da480s19g00704,ase9s2g00790,ase9s6g01634,,,,,,elg3s10g00950,,aco40s9g00283,,,aco40s15g00032,,,,afi49s2g00324,,,,,,cm170s7g00960,CdeChr24g00449,,,,CdeChr38g00363,,,CdeChr27g00389,vvi161s5g00521,vvi161s7g00187,,,ive2g00981,gbi44s7g01473,,,,
atr42s3g02804,,nc476s2g01161,,,,,,,,,,abr7s2g00812,,,da480s13g00904,,,,ase9s4g01722,,,,elg3s3g01642,elg3s10g00949,,,,,,,,cs471s4g00994,afi49s2g00325,,,,,,cm170s7g00962,,,,,,,,,vvi161s5g00520,,,ive14g01033,ive2g00984,gbi44s1g00184,sgi44s10g02886,,,
atr42s3g02828,nc476s1g01455,,,,,spo4s3g00110,,,abr7s4g01043,abr7s6g01023,,,da480s15g00698,,,,,,ase9s4g01729,ase9s6g02745,,,elg3s3g01656,,,aco40s9g00279,aco40s4g00418,,,,,,afi49s2g00349,lc2s8g00092,,cm170s4g00649,,,,CdeChr24g00454,CdeChr25g00154,,,,,,,,,vvi161s14g00440,ive14g01012,ive2g01029,gbi44s5g01137,sgi44s2g01281,afi61s420g00002,smo62s126g00041,ppa60s22g00658
atr42s3g02830,nc476s1g01457,nc476s2g01151,agr8s4g01588,,,spo4s3g00107,,,abr7s4g01044,abr7s6g01024,,,,da480s8g01220,,,,,,,,,,,,aco40s9g00277,,,,,,cs471s4g01058,,,,,cm170s5g01395,,,CdeChr24g00455,CdeChr25g00152,,,,,,,,vvi161s8g01249,,ive14g01000,,gbi44s2g01525,sgi44s11g00440,afi61s3g00144,smo62s142g00028,ppa60s4g00362
atr42s3g02832,nc476s1g01458,,agr8s4g01589,,,,,,,,abr7s1g00726,,,,,,,,ase9s4g01732,,,,,,,,,,,,,,,,,,cm170s5g01396,,,CdeChr24g00456,CdeChr25g00151,,,,,,,,vvi161s8g01250,,,ive2g01039,gbi44s5g00601,sgi44s8g00395,,,ppa60s25g00589
atr42s3g02839,nc476s1g01463,,,agr8s8g00123,spo4s7g00055,,,,abr7s4g01046,,,,da480s15g00704,,,,,ase9s6g01618,,,,,,,,aco40s9g00272,,,,,,cs471s4g01046,afi49s2g00363,,,,cm170s5g01398,,,,,,,CdeChr38g00358,,,CdeChr27g00385,vvi161s6g00040,,,ive14g00997,,gbi44s7g00965,sgi44s3g01991,afi61s34g00103,smo62s174g00020,ppa60s19g00672
atr42s3g02840,nc476s1g01464,,agr8s4g01595,agr8s8g00117,,,,,,,,,da480s15g00706,,,,ase9s2g00776,ase9s6g01617,,,,,,,,,,,,aco40s1g00020,cs471s1g02694,cs471s4g01044,afi49s2g00365,lc2s8g00104,,cm170s4g00647,,cm170s3g02044,,CdeChr24g00457,CdeChr25g00149,,,,,,CdeChr41g00445,vvi161s6g00039,vvi161s8g01252,,ive14g00995,ive2g01042,gbi44s4g00317,sgi44s3g00923,afi61s1g00212,smo62s17g00334,ppa60s6g00913
atr42s3g02845,nc476s1g01476,nc476s2g01141,agr8s4g01597,agr8s8g00113,,spo4s3g00101,,,abr7s4g01047,abr7s6g01028,abr7s1g00718,,da480s15g00707,,da480s13g00913,,ase9s2g00773,ase9s6g01615,,,,,elg3s3g01658,elg3s10g00934,aco40s7g00340,,,,aco40s15g00025,aco40s1g00019,cs471s1g02728,cs471s4g01031,afi49s2g00369,lc2s8g00182,lc2s11g00007,cm170s4g00643,cm170s5g01401,cm170s3g02043,,CdeChr24g00458,CdeChr25g00148,,,,,CdeChr40g00083,CdeChr27g00370,vvi161s6g00034,,,ive14g00981,ive2g01048,gbi44s7g01358,sgi44s8g03258,afi61s87g00006,,ppa60s10g00787
atr42s3g02848,nc476s1g01482,,agr8s4g01598,,,spo4s3g00099,,,,abr7s6g01029,,,da480s15g00711,,,,,ase9s6g01612,,,,,,,,aco40s9g00270,,,,,cs471s1g02737,,afi49s2g00373,lc2s8g00111,,,,,,,,,,,CdeChr4g00147,,,vvi161s6g00033,,,ive14g00976,,gbi44s2g00276,sgi44s2g01561,afi61s257g00006,smo62s43g00035,ppa60s20g00659
atr42s3g02852,,nc476s2g01135,,agr8s8g00105,spo4s7g00061,,,,,,abr7s1g00721,,,,da480s13g00915,,,,,,,,,,,,,,,aco40s1g00018,,cs471s4g01022,afi49s2g00406,,,,cm170s5g01406,,,,,,,CdeChr38g00356,,,CdeChr27g00376,,vvi161s8g01260,,,ive2g01051,,sgi44s2g03461,afi61s45g00073,smo62s49g00024,ppa60s17g00762
atr42s3g02870,nc476s1g01490,,agr8s4g01610,agr8s8g00102,,,spo4s1g01204,,,abr7s6g01038,,,,da480s8g01231,,,ase9s2g00767,ase9s6g01587,,,,,,,aco40s7g00329,aco40s9g00266,,,,,cs471s1g03658,cs471s4g01428,afi49s2g00385,lc2s8g00136,lc2s11g00035,cm170s4g00625,,cm170s3g02025,,,,,,,,,,,vvi161s8g01267,,,ive2g01059,gbi44s7g02007,sgi44s3g00221,afi61s51g00130,smo62s15g00139,ppa60s24g00834
atr42s3g02880,,nc476s2g01104,,agr8s8g00086,,,,,abr7s4g01059,,,,,da480s8g01235,,,ase9s2g00760,,,,,,,,aco40s7g00327,,,,,,,,,lc2s8g00146,,,,cm170s3g02034,,,,,,,CdeChr4g00153,,,,vvi161s8g00016,,ive14g00936,,gbi44s7g01482,sgi44s3g00977,afi61s230g00038,smo62s48g00116,ppa60s18g00738
atr42s3g02884,nc476s1g01499,,,,,,spo4s1g01209,,abr7s4g01062,abr7s6g01045,,,da480s15g00730,da480s8g01238,,,,ase9s6g01581,,,,,,,aco40s7g00323,,,,,,,cs471s4g01446,afi49s2g00422,,lc2s11g00062,,,,,,,,,,,CdeChr40g00079,CdeChr27g00383,,vvi161s8g00018,,ive14g00932,ive2g01078,gbi44s8g01985,sgi44s3g01601,afi61s533g00006,smo62s60g00156,ppa60s1g01771
