id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,class1_color,class2_color,diff
77,1,5,2381,2046,17,709,0.0278,152,1.88185,2.022243548,0.832,0.944,0.96,0.984,1,2381_2380_2379_2378_2377_2376_2375_2374_2373_2372_2371_2370_2369_2368_2367_2365_2364_2363_2361_2356_2354_2353_2349_2348_2347_2345_2344_2340_2339_2335_2334_2330_2328_2327_2326_2325_2324_2323_2319_2317_2316_2315_2304_2303_2302_2301_2300_2299_2298_2297_2294_2288_2286_2279_2278_2274_2270_2269_2268_2267_2264_2262_2260_2259_2258_2256_2253_2252_2251_2248_2247_2246_2245_2244_2243_2242_2241_2237_2233_2232_2223_2211_2209_2208_2205_2204_2202_2201_2200_2199_2198_2197_2196_2195_2186_2183_2182_2176_2172_2168_2167_2166_2163_2161_2160_2159_2158_2157_2155_2154_2153_2152_2151_2150_2149_2148_2147_2146_2145_2143_2142_2141_2140_2139_2136_2134_2132_2131_2130_2129_2128_2127_2125_2124_2123_2113_2106_2105_2103_2099_2097_2096_2095_2094_2093_2092_2091_2085_2079_2078_2048_2046,17_18_27_28_29_30_31_33_34_37_38_39_40_41_43_44_45_46_52_57_63_64_69_71_76_78_81_83_85_86_90_95_96_107_108_111_112_118_128_129_130_131_134_136_143_146_148_149_150_152_173_185_209_214_215_219_221_222_227_230_233_235_236_237_238_240_242_245_246_254_255_259_271_272_275_277_278_282_285_287_309_310_313_316_317_318_321_323_324_325_326_328_329_330_336_338_339_341_342_343_346_350_354_356_357_358_359_361_362_363_364_366_377_382_390_395_397_409_411_416_417_418_419_423_427_434_443_452_453_464_465_492_493_509_532_549_551_555_576_580_583_598_599_601_606_626_628_644_672_673_701_709,_2.1848_1.7559_2.0169_1.8117_1.8122_1.4129_-1_2.0317_1.5082_1.4281_1.81_2.815_2.9691_2.0637_2.3798_1.3772_1.6955_3.5035_-1_-1_1.9374_2.3191_1.2456_-1_2.1003_1.4318_4.1692_3.9555_1.3177_1.2128_1.5731_2.0129_-1_1.4842_2.0156_1.5048_2.4219999999999997_2.3552_2.0887_-1_2.7924_1.4392_5.4662_1.7658_2.0628_1.9642_2.0399_1.6112_1.8422_2.8815_-1_2.0003_-1_3.0784_2.0345_-1_1.0104_1.7641_-1_-1_1.8058_1.4577_1.6572_1.1928_1.8063_3.4884_1.7878_1.5142_1.5454_1.3843_2.2607_1.2659_1.4597_1.4143_1.5951_2.0775_2.3784_-1_-1_2.6061_1.8008_1.7904_-1_3.7763_3.2439999999999998_-1_2.3276_2.2086_1.7524_1.7719_1.5187_3.0978_-1_-1_1.3646_2.2656_2.648_1.8786_1.9406_-1_2.5493_2.5389_-1_4.7799_-1_-1_2.2229_2.0955_1.3614_1.8787_1.4584_1.8926_2.4022_1.3186_1.9404_-1_1.2292_-1_2.0192_1.6911_2.3021_1.5282_1.7264_1.6105_2.4489_2.0249_2.7515_1.6191_1.6682_-1_2.0549_1.2707_1.2288_1.9886_1.3395_-1_-1_1.6494_1.5187_-1_2.0986_1.983_2.5112_1.8269_1.4508_1.6454_-1_2.2764_1.885_1.3556_2.16_1.8979,0.452380952,0.219336219,1,1,#72C8D5,#72C8D5,1.0
8,1,1,3413,3452,642,805,0.1455,12,2.0258,2.0479,0.833333333,0.916666667,0.916666667,1.0,1,3413_3414_3432_3433_3437_3438_3440_3442_3446_3447_3451_3452,642_651_678_695_704_705_726_729_761_768_804_805,_2.1825_2.9233_1.755_1.5445_1.2614_1.8428_2.1307_2.7124_-1_2.0258_2.1941_1.9544,0.3,0.073170732,1,1,#040000,#040000,1.0
311,2,6,768,733,1459,1667,0.1376,13,1.56805,1.5551875,0.833333333,0.833333333,0.833333333,0.916666667,1,768_762_760_759_757_754_752_750_748_747_745_742_733,1459_1473_1487_1526_1562_1581_1585_1611_1624_1630_1637_1663_1667,_-1_1.6067_0.9688_-1_-1_1.489_-1_1.8326_1.5491_1.5497_1.5864_-1_1.8592,0.361111111,0.062200957,2,1,#AD1F25,#AD1F25,1.0
85,1,5,2481,2487,1684,1698,0.1232,6,2.7518,2.79746,0.833333333,1.0,1.0,1.0,1,2481_2482_2483_2484_2486_2487,1684_1686_1690_1691_1696_1698,_1.325_5.4503_2.7518_2.9622_-1_1.4980000000000002,0.857142857,0.4,1,1,#72C8D5,#72C8D5,1.0
643,9,1,407,341,1508,1537,0.1125,8,1.9929,2.118542857,0.833333333,0.833333333,0.833333333,0.833333333,1,407_381_376_371_350_349_343_341,1508_1511_1513_1514_1527_1528_1536_1537,_2.7814_-1_1.9929_2.6489999999999996_1.5716_1.7875_1.8632_2.1842,0.119402985,0.266666667,2,1,#0D7C7C,#0D7C7C,1.0
304,2,6,724,656,1848,1999,0.079,22,2.0289,2.003086667,0.833333333,1.0,1.0,1.0,1,724_722_712_710_708_707_704_703_702_701_699_696_694_693_679_677_671_669_659_658_657_656,1848_1857_1862_1865_1867_1880_1886_1887_1892_1895_1898_1906_1907_1908_1923_1924_1953_1975_1981_1982_1983_1999,_-1_1.9899_3.2312_1.3637_2.1311_-1_1.2789_-1_-1_1.6961_-1_-1_1.6924_2.0882_2.0906_1.7924_2.3163_2.0289_-1_2.1629_2.5044_1.6793,0.31884058,0.144736842,2,1,#AD1F25,#AD1F25,1.0
552,7,10,517,564,383,524,0.0789,14,1.587,1.620945455,0.833333333,0.916666667,1.0,1.0,1,517_518_521_522_523_524_534_538_539_543_544_545_547_564,383_411_414_415_419_420_433_436_461_491_493_495_497_524,_1.584_1.4147_-1_1.5217_2.4676_-1_1.6714_-1_1.7897_1.0478_1.587_1.1971_1.6157_1.9337,0.291666667,0.098591549,1,1,#AB549C,#AB549C,1.0
430,4,3,1696,1647,1993,2066,0.0743,14,1.8439,2.010515385,0.833333333,1.0,1.0,1.0,1,1696_1690_1688_1687_1686_1685_1684_1683_1682_1681_1674_1673_1648_1647,1993_2008_2018_2022_2025_2026_2032_2034_2036_2039_2056_2060_2065_2066,_1.3357_3.1645_2.0185_1.8439_1.6481_1.9355_1.8296_1.5233_1.4303_1.6114_1.905_-1_2.7491_3.1418,0.28,0.189189189,2,1,#255DAB,#255DAB,1.0
442,4,7,1883,1903,722,830,0.0717,10,2.12505,2.4847375,0.833333333,1.0,1.0,1.0,1,1883_1885_1888_1893_1894_1895_1897_1899_1901_1903,722_742_776_784_789_803_805_820_826_830,_1.3487_-1_2.0096_-1_1.933_1.2932_2.3982_2.2405_2.8746_5.7801,0.476190476,0.091743119,2,1,#7D7E2D,#7D7E2D,1.0
353,3,10,645,797,1732,1858,0.0667,24,1.72195,2.006290909,0.833333333,1.0,1.0,1.0,1,645_656_671_674_697_706_710_711_715_716_719_720_730_757_758_760_761_762_768_771_785_789_791_797,1732_1753_1764_1772_1781_1783_1784_1786_1794_1797_1807_1809_1821_1828_1831_1833_1834_1836_1842_1844_1847_1856_1857_1858,_1.6988_1.4075_1.2572_1.3788_1.0832_3.1549_3.4759_1.835_1.7451_1.7619_1.6774_1.5455_2.9459_1.6535_-1_1.3426_-1_3.536_1.6945_2.6012_1.8786_2.2982_1.268_2.8987,0.156862745,0.188976378,1,1,#AB549C,#AB549C,1.0
607,8,4,1044,1065,526,615,0.0641,14,1.7503,1.915745455,0.833333333,1.0,1.0,1.0,1,1044_1052_1053_1054_1056_1057_1058_1059_1060_1061_1062_1063_1064_1065,526_532_534_549_567_572_576_579_582_589_590_594_614_615,_2.1372_1.7503_1.6756_1.7009_1.524_-1_1.6839_1.8531_2.0322_2.2017_1.6701_-1_-1_2.8442,0.636363636,0.155555556,2,1,#187C3A,#187C3A,1.0
589,8,10,1769,1834,1644,1823,0.0596,23,2.03765,2.019188889,0.833333333,1.0,1.0,1.0,1,1769_1770_1771_1776_1778_1779_1780_1781_1783_1784_1785_1786_1787_1790_1811_1812_1814_1815_1829_1830_1831_1832_1834,1644_1645_1653_1663_1667_1668_1671_1674_1677_1696_1704_1710_1721_1739_1752_1765_1773_1779_1784_1797_1808_1809_1823,_-1_2.4759_2.0637_2.4961_1.5339_3.594_1.6294_1.3046_-1_2.3198_1.7933_2.154_-1_2.0116_1.328_-1_1.7708_2.3455_-1_2.2482_1.6771_1.5183_2.0812,0.348484848,0.127777778,2,1,#AB549C,#AB549C,1.0
399,3,6,79,102,2007,2041,0.0558,7,1.5262,1.81786,0.833333333,1.0,1.0,1.0,1,79_80_81_83_87_101_102,2007_2008_2011_2013_2024_2038_2041,_-1_2.5819_-1_2.1685_1.5262_1.4609_1.3518,0.291666667,0.2,1,1,#AD1F25,#AD1F25,1.0
614,8,4,1508,1497,1708,1795,0.0551,8,1.6056,1.48282,0.833333333,1.0,1.0,1.0,1,1508_1507_1506_1505_1504_1503_1500_1497,1708_1709_1724_1735_1755_1759_1782_1795,_1.6056_1.8868_-1_-1_-1_1.3266_1.7078_0.8873,0.666666667,0.090909091,2,1,#187C3A,#187C3A,1.0
299,2,4,2465,2476,1519,1551,0.0414,6,1.9016,1.914183333,0.833333333,0.833333333,1.0,1.0,1,2465_2467_2468_2469_2474_2476,1519_1524_1527_1528_1539_1551,_1.5439_1.4789_1.6178_2.1854_2.2209_2.4382,0.5,0.181818182,1,1,#187C3A,#187C3A,1.0
656,9,12,1121,1136,1674,1705,0.0365,7,1.9649,2.1575,0.833333333,0.833333333,1.0,1.0,1,1121_1124_1125_1128_1131_1134_1136,1674_1680_1682_1691_1694_1695_1705,_1.9649_1.8905_1.9983_2.0809_1.5543_4.0663_1.5473,0.4375,0.21875,2,1,#C1C0C0,#C1C0C0,1.0
448,4,9,1292,1309,481,499,0.0336,7,2.6059,2.826771429,0.833333333,1.0,1.0,1.0,1,1292_1300_1304_1305_1307_1308_1309,481_484_488_490_496_498_499,_2.7877_1.7748_5.7373_2.6059_1.2306_3.9802_1.6709,0.388888889,0.368421053,2,1,#EFEA3C,#EFEA3C,1.0
663,9,13,1131,1175,1750,1783,0.0331,9,1.4065,1.51425,0.833333333,1.0,1.0,1.0,1,1131_1135_1165_1166_1167_1168_1172_1174_1175,1750_1759_1762_1764_1766_1769_1774_1782_1783,_-1_-1_1.3225_-1_2.0243_0.9977_1.2466_1.4905_2.0039,0.2,0.264705882,2,1,#C1C0C0,#C1C0C0,1.0
610,8,4,1173,1185,1966,2017,0.0318,8,2.42015,2.3219875,0.833333333,0.833333333,0.833333333,1.0,1,1173_1174_1178_1179_1180_1181_1183_1185,1966_1967_1970_1972_1973_1975_2014_2017,_2.6004_2.0701_2.5945_1.4880000000000002_2.2685_2.5718_3.0_1.9826,0.615384615,0.153846154,2,1,#187C3A,#187C3A,1.0
685,9,9,829,838,522,552,0.0297,6,2.1443,2.01118,0.833333333,0.833333333,1.0,1.0,1,829_830_831_835_837_838,522_523_524_535_541_552,_1.7868_1.2717_-1_2.4256_2.4275_2.1443,0.6,0.193548387,1,1,#EFEA3C,#EFEA3C,1.0
619,8,4,1379,1387,2480,2503,0.0277,6,2.09655,2.2695,0.833333333,1.0,1.0,1.0,1,1379_1380_1381_1384_1386_1387,2480_2481_2482_2500_2502_2503,_-1_-1_3.532_1.4573_2.7358_1.3529,0.666666667,0.25,2,1,#187C3A,#187C3A,1.0
391,3,6,264,305,1581,1695,0.0227,21,1.9366,1.944293333,0.833333333,0.833333333,0.888888889,0.944444444,1,264_267_270_271_273_274_276_277_284_287_288_290_291_292_293_295_298_299_300_302_305,1581_1585_1590_1593_1597_1613_1623_1625_1630_1631_1634_1636_1637_1640_1641_1665_1667_1669_1687_1694_1695,_1.9411_-1_-1_-1_-1_1.0853_1.9366_1.9509_2.0628_1.6463_1.4543_2.7949_2.7678_-1_1.5947_2.1654_1.6340000000000001_1.1453_3.1582_1.8268_-1,0.5,0.182608696,1,1,#AD1F25,#AD1F25,1.0
291,2,3,52,62,1268,1281,0.0119,6,1.60315,1.634875,0.833333333,0.833333333,1.0,1.0,1,52_55_56_58_59_62,1268_1270_1271_1272_1273_1281,_-1_2.0472_1.6445_1.5618_1.286_-1,0.545454545,0.428571429,1,1,#761C78,#761C78,1.0
483,5,8,605,458,1136,1449,0.1142,33,1.674,1.963528,0.84,0.96,1.0,1.0,1,605_604_602_583_578_568_566_559_558_556_554_550_548_547_534_528_526_523_522_521_506_505_502_497_494_492_489_488_487_480_478_461_458,1136_1138_1140_1143_1148_1178_1179_1210_1216_1218_1220_1226_1238_1246_1266_1270_1273_1281_1282_1295_1303_1339_1345_1350_1370_1373_1389_1391_1395_1420_1431_1436_1449,_1.8142_3.8334_1.9148_-1_1.4252_1.6633_3.4578_3.0892_1.4328_1.9357_0.9601_-1_2.1735_2.1457_-1_1.0437_1.3861_-1_1.6025_1.3341_1.2123_-1_-1_3.6841_2.9581_-1_1.4145_1.6191_1.8335_1.8515_-1_1.6740000000000002_1.629,0.222972973,0.105095541,2,1,#E7211A,#E7211A,1.0
522,6,5,417,281,1455,1684,0.0813,30,1.917,2.143326316,0.84,0.84,0.88,0.92,1,417_406_404_387_383_373_371_358_350_346_345_344_343_342_341_332_325_324_323_322_320_317_316_314_313_312_310_285_284_281,1455_1481_1482_1488_1498_1526_1533_1538_1539_1546_1547_1552_1554_1555_1563_1573_1581_1583_1584_1585_1588_1617_1618_1621_1624_1632_1633_1669_1670_1684,_-1_-1_-1_4.6775_1.6041_-1_1.8565_1.9477_-1_3.2239_2.1041_-1_-1_2.2076_2.2553_-1_1.5049_-1_2.1882_1.6027_1.569_1.8387_-1_3.6598_-1_1.7331_1.9169999999999998_1.2898_1.3815_2.1618,0.218978102,0.130434783,2,1,#72C8D5,#72C8D5,1.0
428,4,3,1481,1564,1830,1989,0.0513,28,2.06215,2.224727778,0.84,0.96,0.96,1.0,1,1481_1482_1518_1522_1523_1524_1525_1529_1531_1532_1534_1537_1539_1540_1541_1543_1545_1547_1549_1550_1552_1553_1554_1555_1557_1560_1562_1564,1830_1834_1872_1878_1879_1880_1886_1889_1892_1901_1906_1908_1915_1918_1922_1928_1931_1939_1943_1944_1946_1952_1962_1963_1968_1981_1988_1989,_1.3001_-1_1.8657_1.7334_-1_-1_-1_2.5222_1.4772_2.2981_-1_-1_2.1745_2.0529_-1_-1_2.3429_-1_2.4938_2.0714_2.7115_1.5563_1.9632_4.0291_1.4553_-1_1.4469999999999998_4.5505,0.333333333,0.175,2,1,#255DAB,#255DAB,1.0
146,10,9,881,960,1050,1246,0.0315,33,1.9704,1.98934,0.84,0.96,1.0,1.0,1,881_884_885_888_890_891_892_896_898_899_900_903_904_905_906_908_910_911_912_913_914_918_919_923_924_925_929_935_944_945_951_953_960,1050_1052_1053_1054_1055_1060_1064_1065_1066_1069_1073_1074_1082_1111_1113_1120_1122_1126_1128_1129_1139_1163_1164_1175_1207_1216_1219_1221_1223_1232_1236_1238_1246,_1.1548_1.8154_1.189_2.9443_2.2439_-1_-1_1.9748_-1_2.2211_1.9704_1.4976_-1_2.5888_1.9128_-1_-1_-1_2.089_-1_1.7054_2.7982_2.6098_1.7519999999999998_2.2418_1.6382_1.6038_2.1142_1.7922_1.2993_1.3412_2.5343_2.7012,0.4125,0.16751269,2,1,#EFEA3C,#EFEA3C,1.0
423,4,13,1729,1798,215,333,0.046,21,2.221,2.400377778,0.842105263,0.894736842,0.947368421,1.0,1,1729_1731_1733_1735_1737_1742_1743_1744_1746_1749_1753_1754_1755_1757_1765_1767_1769_1772_1775_1777_1798,215_216_220_225_228_247_251_252_254_259_265_266_273_281_293_295_298_313_314_315_333,_3.7699_1.5597_2.2593_3.5013_2.3438_1.6754_2.5471_-1_-1_1.7664_1.8658_2.1895_2.3204_1.6116_2.2525_1.4795_1.9818_1.7996_4.2991_3.9841_-1,0.3,0.176470588,2,1,#255DAB,#255DAB,0.8813559322033898
326,2,8,1337,1380,1878,1944,0.0314,17,2.0313,2.07209,0.846153846,0.846153846,1.0,1.0,1,1337_1341_1343_1344_1360_1361_1363_1364_1365_1367_1369_1370_1371_1372_1375_1378_1380,1878_1881_1883_1887_1889_1890_1891_1904_1909_1912_1914_1917_1929_1934_1939_1941_1944,_-1_2.1402_-1_2.8163_1.5744_1.8953_-1_2.2378_1.695_-1_2.3161_2.6267_-1_1.9224_-1_-1_1.4967,0.386363636,0.253731343,2,1,#E7211A,#E7211A,1.0
672,9,9,2008,1984,2299,2358,0.0169,14,1.9813,2.013454545,0.846153846,0.923076923,0.923076923,1.0,1,2008_2005_2002_2001_2000_1998_1994_1991_1990_1989_1988_1987_1986_1984,2299_2311_2314_2315_2337_2339_2343_2347_2349_2350_2352_2353_2354_2358,_1.7746_2.228_-1_3.0175_2.0308_1.2831_1.454_2.5781_-1_2.511_1.6595_1.9813_-1_1.6301,0.56,0.233333333,1,1,#EFEA3C,#EFEA3C,1.0
301,2,5,1279,1257,108,206,0.0088,17,2.1033,2.175223077,0.846153846,1.0,1.0,1.0,1,1279_1277_1276_1275_1274_1273_1271_1269_1267_1266_1264_1263_1262_1261_1260_1259_1257,108_118_132_133_135_136_145_150_151_153_173_183_186_189_190_191_206,_1.6694_2.694_1.8378_2.1033_-1_1.4823_-1_2.101_1.6878_2.2443_-1_2.7105_2.3985_2.3356_3.0203_1.9931_-1,0.739130435,0.171717172,2,1,#72C8D5,#72C8D5,1.0
604,8,4,1578,1603,34,77,0.0011,17,1.7801,1.894073333,0.846153846,1.0,1.0,1.0,1,1578_1579_1580_1582_1583_1584_1586_1588_1589_1590_1591_1593_1594_1595_1597_1600_1603,34_35_36_39_41_42_43_49_51_56_60_61_62_64_66_70_77,_1.6253_2.9318_1.939_3.3807_1.7925_1.2568_1.7801_2.0688_1.6314_1.4752_-1_1.6536_1.8446_1.5601_-1_1.6851_1.7861,0.653846154,0.386363636,2,1,#187C3A,#187C3A,1.0
351,3,10,1320,1456,1522,1766,0.0731,32,2.02305,2.199216667,0.851851852,0.925925926,1.0,1.0,1,1320_1321_1359_1366_1379_1380_1382_1385_1386_1387_1389_1391_1394_1397_1398_1399_1404_1405_1407_1408_1409_1410_1413_1414_1419_1421_1422_1423_1424_1426_1427_1456,1522_1529_1531_1533_1557_1562_1568_1595_1596_1597_1600_1607_1625_1629_1641_1653_1655_1667_1671_1672_1673_1674_1690_1691_1701_1708_1711_1719_1720_1738_1755_1766,_-1_2.1973_2.8073_-1_-1_1.8335_2.6489_3.9812_2.5952_3.1292_1.8401_4.0351_3.4862_-1_1.7081_-1_1.9326_1.4238_1.1576_1.5793_1.5001_2.1145_2.4281_-1_2.1135_1.2541_1.8309_1.4654_0.8942_-1_2.825_-1,0.233576642,0.130612245,1,1,#AB549C,#AB549C,1.0
23,1,11,877,943,21,186,0.0211,36,2.06675,2.099992308,0.851851852,0.888888889,0.962962963,1.0,1,877_878_881_884_885_888_890_895_898_899_901_902_903_904_905_910_911_914_916_917_919_920_921_924_929_930_931_932_934_935_936_938_939_940_941_943,21_28_32_33_42_74_75_82_90_101_109_110_111_117_128_130_131_136_141_142_143_144_146_150_154_156_162_167_168_170_174_179_180_181_185_186,_2.4996_1.8492_2.3672_1.1576_1.8336_-1_2.06_2.4511_1.6401_-1_2.1926_-1_2.3117_2.5187_2.1858_1.3818_1.5501_1.4763_-1_2.0735_2.0094_2.4339_3.1394_-1_1.9769_2.3282_1.9965_2.8068_2.8801_1.5958_-1_-1_-1_-1_-1_1.8839,0.537313433,0.21686747,2,1,#F6BCC6,#F6BCC6,1.0
257,14,2,709,594,325,346,0.1604,8,1.6962,1.776283333,0.857142857,1.0,1.0,1.0,1,709_695_655_638_632_602_595_594,325_328_335_338_340_344_345_346,_1.7005_1.6919_1.2653_2.3291_1.4858_-1_2.1851_-1,0.068965517,0.363636364,1,1,#F5A118,#F5A118,1.0
684,9,9,1922,1969,1576,1658,0.1485,8,1.47315,1.3454,0.857142857,0.857142857,0.857142857,1.0,1,1922_1943_1944_1960_1963_1964_1965_1969,1576_1591_1592_1614_1619_1626_1635_1658,_-1_1.6438_1.3294_1.6169_-1_0.7915_-1_-1,0.166666667,0.096385542,1,1,#EFEA3C,#EFEA3C,1.0
216,12,7,1180,1224,633,663,0.0763,8,2.7854,2.58588,0.857142857,1.0,1.0,1.0,1,1180_1184_1218_1219_1220_1221_1222_1224,633_637_646_647_651_656_661_663,_3.9994_1.4678_-1_1.5291_3.1477_-1_-1_2.7854,0.177777778,0.258064516,1,1,#7D7E2D,#7D7E2D,1.0
491,5,8,203,212,283,327,0.0659,9,1.9087,2.0348125,0.857142857,1.0,1.0,1.0,1,203_204_205_206_207_208_210_211_212,283_289_294_295_296_298_313_322_327,_1.9103_2.6481_1.3254_1.5886_1.9071_1.7403_-1_3.0569_2.1018,0.9,0.2,2,1,#E7211A,#E7211A,1.0
553,7,10,1504,1522,1487,1512,0.0308,7,1.8924,2.01766,0.857142857,1.0,1.0,1.0,1,1504_1508_1513_1516_1518_1520_1522,1487_1488_1506_1509_1510_1511_1512,_1.8924_-1_2.6729_2.1385_-1_1.5014_1.8831,0.368421053,0.269230769,1,1,#AB549C,#AB549C,1.0
114,10,4,1145,1222,315,487,0.0249,36,1.78,2.025973913,0.857142857,1.0,1.0,1.0,1,1145_1149_1159_1160_1161_1162_1163_1164_1166_1169_1170_1171_1172_1173_1174_1176_1178_1181_1183_1184_1187_1192_1194_1196_1200_1201_1203_1204_1206_1208_1209_1210_1211_1220_1221_1222,315_316_318_319_326_334_336_346_347_348_350_354_355_357_359_362_371_378_383_385_387_389_419_429_432_441_443_448_452_455_457_459_463_464_477_487,_1.8697_2.138_-1_1.7776_-1_-1_2.602_-1_1.2791_1.6295_1.903_-1_1.2718_-1_1.6007_4.0975_-1_1.6162_-1_-1_-1_2.2192_3.0419_1.0928_-1_2.7377_-1_1.78_1.5321_1.7279_1.4235_-1_3.3351_2.0532_2.5627_1.3062,0.461538462,0.208092486,1,1,#187C3A,#187C3A,1.0
136,10,8,1658,1599,2006,2113,0.0122,32,2.0772,2.376310714,0.857142857,0.928571429,0.964285714,0.964285714,1,1658_1657_1655_1653_1650_1648_1647_1646_1643_1642_1640_1639_1638_1637_1636_1635_1634_1632_1631_1630_1629_1628_1626_1625_1618_1606_1605_1604_1602_1601_1600_1599,2006_2007_2008_2016_2022_2027_2028_2030_2033_2042_2043_2046_2048_2054_2055_2059_2060_2061_2062_2065_2066_2067_2069_2070_2086_2099_2101_2104_2105_2106_2112_2113,_3.3131_1.2285_1.6564_1.7449_3.21_1.4875_1.8974_2.9415_1.5782_1.7043_2.3362_-1_3.8939_3.1601_1.5232_1.9604_2.0856_-1_2.6322_1.4842_2.4397_2.7546_1.8159999999999998_-1_2.6793_2.4768_2.0565_5.0715_3.6439_2.0688_-1_1.692,0.533333333,0.296296296,1,1,#E7211A,#E7211A,1.0
609,8,4,906,891,81,113,0.0094,9,2.1251,2.128971429,0.857142857,1.0,1.0,1.0,1,906_903_902_900_899_897_895_892_891,81_83_88_95_99_103_109_110_113,_-1_2.622_2.3592_2.8873_1.5141_1.3057_2.0894_-1_2.1251,0.5625,0.272727273,2,1,#187C3A,#187C3A,1.0
268,14,5,99,151,1708,1770,0.0088,19,2.01025,2.201314286,0.857142857,1.0,1.0,1.0,1,99_100_102_103_110_111_113_114_117_119_120_121_125_129_130_132_144_145_151,1708_1709_1714_1715_1729_1733_1736_1738_1743_1745_1746_1748_1757_1759_1760_1763_1766_1768_1770,_-1_2.2333_2.7741_1.489_1.6359_2.8496_-1_3.8204_-1_2.2423_-1_2.0173_1.8814_1.7339_-1_3.0624_1.6259_2.0032_1.4497,0.358490566,0.301587302,1,1,#72C8D5,#72C8D5,1.0
467,5,2,1889,1876,2472,2503,0.0087,8,2.6691,2.5793,0.857142857,1.0,1.0,1.0,1,1889_1887_1885_1884_1881_1880_1878_1876,2472_2475_2479_2485_2487_2497_2502_2503,_2.6691_1.9892_1.5641_-1_-1_2.9638_-1_3.7103,0.571428571,0.25,2,1,#45A6B5,#45A6B5,1.0
105,10,2,1602,1590,3037,3054,0.0053,8,2.1007,1.943528571,0.857142857,0.857142857,0.857142857,1.0,1,1602_1598_1596_1595_1594_1593_1591_1590,3037_3046_3047_3048_3049_3052_3053_3054,_2.1368_2.3055_1.7317_2.1007_1.3853_-1_2.3433_1.6014,0.615384615,0.444444444,1,1,#45A6B5,#45A6B5,1.0
635,9,1,120,5,1888,2075,0.014,50,1.851,2.086479487,0.861111111,0.944444444,0.944444444,1.0,1,120_119_111_110_109_108_103_102_99_98_97_96_92_86_85_84_83_82_76_75_74_73_70_69_67_66_65_59_58_52_51_44_42_40_38_37_35_27_25_24_22_21_20_16_15_12_9_8_7_5,1888_1889_1890_1897_1898_1902_1904_1905_1908_1909_1910_1916_1917_1918_1921_1922_1926_1929_1933_1934_1936_1941_1945_1946_1948_1950_1951_1958_1959_1964_1967_1969_1975_1993_1999_2000_2008_2014_2020_2021_2028_2033_2036_2044_2046_2060_2065_2070_2072_2075,_1.6826_1.4051_1.6279_2.7743_1.9521_-1_-1_1.7763_3.6283_-1_1.9201_3.7351_1.3445_2.2352_1.5261_1.3619_2.4819999999999998_2.0724_3.1845_2.3864_-1_-1_1.7454_2.4987_2.0709999999999997_-1_1.1266_1.6854_-1_2.5382_2.432_1.6130000000000002_1.6421_1.3545_2.3683_1.5289_-1_1.5879_1.808_-1_1.2301_1.5967_-1_1.851_4.5177_1.9286_-1_2.4079_1.4549_3.2910000000000004,0.431034483,0.265957447,2,1,#0D7C7C,#0D7C7C,1.0
588,8,10,357,221,29,282,0.1014,36,1.82605,2.15195,0.866666667,0.9,0.966666667,0.966666667,1,357_350_346_340_336_326_323_311_309_308_307_305_304_302_301_279_278_277_276_269_268_254_251_249_242_239_237_236_234_233_230_229_228_227_225_221,29_54_55_57_63_65_69_71_72_78_80_87_88_124_132_136_137_141_146_162_163_184_192_200_202_211_233_243_249_254_257_261_264_266_278_282,_2.0014_1.6296_2.0017_2.9197_1.5118_4.3894_1.8090000000000002_-1_2.2801_2.3299_1.392_1.3576_3.7461_2.7164_1.5118_1.7417_-1_5.6362_-1_1.7314_3.1927_-1_1.0318_2.052_1.8431_2.4988_1.5343_2.1026_1.5284_-1_-1_1.2576_1.6573_2.4427_1.1937_1.5177,0.262773723,0.141732283,2,1,#AB549C,#AB549C,1.0
535,6,8,1172,1336,23,481,0.0311,72,1.809,2.035954545,0.866666667,0.966666667,0.966666667,1.0,1,1172_1173_1178_1179_1181_1182_1183_1184_1185_1186_1187_1188_1190_1191_1192_1193_1197_1199_1200_1203_1204_1207_1208_1210_1211_1214_1215_1216_1220_1228_1229_1230_1235_1239_1240_1241_1243_1245_1250_1252_1256_1257_1258_1260_1262_1278_1279_1284_1287_1291_1293_1294_1295_1297_1300_1301_1302_1307_1308_1309_1310_1311_1312_1320_1325_1327_1331_1332_1333_1334_1335_1336,23_30_34_35_43_46_47_48_49_55_57_60_62_63_65_66_85_88_89_91_93_95_101_103_104_117_118_119_137_156_157_169_191_195_196_201_204_223_226_234_240_246_253_268_272_293_297_333_351_352_360_362_368_369_394_395_398_404_405_406_409_412_414_438_454_458_459_460_462_464_477_481,_1.5519_2.7149_4.3197_1.4617_-1_1.6743_-1_1.7539_-1_-1_1.5551_1.8219_1.4991_-1_3.6495_1.3189_1.4342_2.9918_1.8090000000000002_1.8451_3.0661_2.7124_1.6509_-1_-1_1.9369999999999998_2.9911_-1_-1_1.5786_1.7695_1.7492_1.8612_4.1194_2.1369_4.021_1.3993_1.203_2.1531_-1_2.5589_1.6622_2.2414_1.8048_1.3619_1.7556_1.6911_1.9984_2.8573_-1_1.9458_-1_1.3892_1.4634_1.9254_1.4947_-1_1.7288_2.1859_1.7438_2.3091_-1_-1_1.8265_2.0945_-1_1.4361_1.4518_1.8954_-1_2.2172_1.1886,0.436363636,0.156862745,1,1,#E7211A,#E7211A,1.0
